"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","test_simple","tests","Wed Jul 02 14:24:41 GMT 2025","passed","Wed Jul 02 14:24:41 GMT 2025","","test_users","",""
"","3095","Создание нового пользователя с проверкой","tests","Wed Jul 02 14:24:38 GMT 2025","passed","Wed Jul 02 14:24:41 GMT 2025","TestUsers","test_users","",""
