"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3070","Создание нового пользователя с проверкой","tests","Wed Jul 02 14:17:15 GMT 2025","passed","Wed Jul 02 14:17:18 GMT 2025","TestUsers","test_users","",""
"","0","test_simple","tests","Wed Jul 02 14:17:18 GMT 2025","passed","Wed Jul 02 14:17:18 GMT 2025","","test_users","",""
